,id,review,class,user,date_review,rating
1870,3124,Sweet app. Thank you! I love it!!,UE,BTeYjHMKOq,2020-01-29,5
1871,3123,"If you use forums a lot, youll love this app!",UE,GJLAOQHqkn,2020-02-05,5
1872,3305,Accurate,UE,GwuivVtAjq,2020-01-24,5
1873,3121,Fantastic app ! Makes reading forums so much easier that now I find myself doing it more. Great!!,UE,KhRuyLbnry,2020-02-11,5
1874,3306,I absolutely love this app. I scan whatever I see....,UE,woZlTTMSYR,2020-02-19,5
1875,3120,What a bargain for all the benefits I receive daily from this app!!  The audio is especially good to have.  Reading (or listening) to the daily Mass readings has been a great help to me.  I also like having the prayers for the start and end my day.  I consider this to be a must-have app for all busy Catholics.,UE,RtRAQIcVsX,2020-01-28,5
1876,3119,This is an excellent app to use in the daily devotional reading of the mass readings.  Well done!,UE,SZcILZieXY,2020-01-27,5
1877,3118,Great for daily readings. I love it.,UE,eTdNKcZDSo,2020-01-24,5
1878,3117,I just finished up a weekend of playing and it was the first time I have used this product. I was more than impressed with it! The setlist option was my favorite part. We played several different times throughout the weekend and being able to program the songs into setlist form made it super easy to transition between songs. I highly recommend this product and cant wait to use it again!,UE,hofSCQfmvU,2020-02-10,5
1879,3115,Great app to have for tracking flights! I own a limousine company & all my drivers use it to track their clients flights.,UE,LNLZcUYAuW,2020-02-14,5
1880,3143,Someecards are super funny! Theyre a great way to give someone a good laugh. Sometimes I just like to look through them because theyre fun to read.,UE,IOazQfNXBb,2020-01-28,5
1881,3332,Theres so many cool selections??,UE,RtfUILNZFh,2020-02-14,5
1882,3334,Works perfect and picks up a ton of stations that are really far.,UE,utYojgWnCt,2020-01-24,5
1883,3362,Not sure how I lived without it Best way I know to keep all my important files in one place so I can access them from anywhere on any device!,UE,hcsdrKWGIh,2020-02-14,5
1884,3363,Dropbox is amazing and perfect for storage and safety I love it! I just wish there was an option to change the name of pictures and documents through your phone,UE,nrKAFqZdyg,2020-02-06,5
1885,3365,"Ive tried Google Drive, Box, Skydrive, but none of them could upload a 20 minute video I took Dropbox was the only one that accepted my file",UE,WALVdaBjoB,2020-01-29,5
1886,3038,Outstanding  Would be nice to have the PC app features available in IOS app,FR,NimatSYoMI,2020-01-26,5
1887,3366,I can pretty much have access to all my photos and videos on the go without it taking space on my phone Love ittt &lt3,UE,dvdHNmZVds,2020-01-20,5
1888,3367,Dropbox works great I can access files anywhere Highly recommend,UE,iHoyuZjtJA,2020-02-12,5
1889,3368,"Simple, just what I needed to make transferring certain photos from phone to computer and vice versa simple Thanks!",UE,uMvQxvxfiK,2020-01-26,5
1890,3035,I love the app for allowing me to keep my notes organized and synchrd across devices I also love the feature of sharing stuff with mates The only thing I long for is collaboration on notes,FR,HDoBTXFWRx,2020-02-18,5
1891,3373,Very convenient for moving files without connecting to a computer!,UE,RwNGYTMjSJ,2020-01-21,5
1892,3032,"Can we get push notifications for other things being shared, besides just folders My bf is a photographer, he often sticks photos in our shared folder - would like a notification when things arrive (I do have them turned on but never get them)",FR,zkItWgliDs,2020-01-29,5
1893,3029,I love this app but I do wish I could highlight words in PDFs and create bookmarks Would this be possible at some piont?,FR,arPfHPwxZO,2020-01-25,5
1894,3376,"Its a really good cloud app, but what makes it stand out is the new pdf viewer! Now I can read huge files on the iPad You cant do that on Google Drives app",UE,nkgWSKfUYB,2020-02-05,5
1895,3377,"This was a long wait, very glad to have this feature!",UE,PLoOuDMiGb,2020-01-31,5
1896,3383,Nice and smooth photo streaming from device to device,UE,GrFzcrffoD,2020-01-30,5
1897,3384,"Honestly, it took me some time to get used to using this application - web clipping, photo notes, sharing, etc, but now I find this app to be the deal killer - the one thing that MUST be on every device - 

The note scanning is so powerful it can read my scribbles (take notes in a meeting, take pics in evernote, throw them out!) 

We are now exploring the business application - skys the limit",UE,xvCCdnjtyd,2020-02-11,5
1898,3385,Best app ever made for busy people Keeps up with everything and great app for people with jobs and hobbies that take up your time,UE,CxXxjsYhVg,2020-01-30,5
1899,3386,"Its wonerful I keep recipes, receipts, , knitting patterns, copies of postcards and greeting cards from friends, car maintenance records, appliance manuals, parts numbers for appliance parts, and many other things I keep schedules for my favorite sports teams, information about attractions I would like to visit the next time I travel to various cities, I keep business cards and journal articles that I use at work Easy to search for information when I need it",UE,jNCCwlSvps,2020-02-18,5
1900,3387,Good app for noting but too expensive to use it for poor students  60mb is not enoughcould you make it more plz ?,UE,SVKphuXvqE,2020-02-07,5
1901,3389,"I started to use evernote since high school, but didnt feel that useful Now i am a college student, I use evernote in every life I love the highlight section, but wish there is more color than yellow Moreover, I enjoy the website version as well It is organized and sophistic Thank you for providing this application It is so convenience",UE,IJcRFnrLPd,2020-02-10,5
1902,3390,I love the app for allowing me to keep my notes organized and synchrd across devices I also love the feature of sharing stuff with mates The only thing I long for is collaboration on notes,UE,gZGyFeyuJq,2020-01-22,5
1903,3018,"Thanks for app,but can you add offline mod?for exmple i want save one video in my iphone,and after that play it with VLC",FR,ZCtohTjwNE,2020-01-29,5
1904,3392,Once I learned to use the notebookmultiple tag search I was very pleased with the new update  I use Evernote for my GTD system and primarily work on iPad  The new graphics are great  Thanks for my most used app,UE,xDglwZCAcY,2020-02-13,5
1905,3395,I like the concept and automation using the subject line,UE,fyXtMfNZMn,2020-02-11,5
1906,3396,"I use EN constantly through the day for various productivity tasks It performs well and all my devices are always in sync, so my files and notes are always handy No crashes or complaints with the new design It just works and I love it",UE,rMDzQcSjvT,2020-02-07,5
1907,3401,"The only reason I moved to iOS7 was to get the newest version of Evernote Let me say, I have no idea what everyone is complaining about Super easy to add notes still No sync issues Handy announcements from Evernote The card view is still there, you just have to (gasp) look for a sec 

If you are having issues, contact support before blasting the app And take a deep breath folks Life isnt that bad",UE,KeIZSIBKUE,2020-01-30,5
1908,3402,Its a app that you can do pretty much everything from making to do list to office papers Its great for people that are on the go and can store almost anything and have it in the palm of their hand,UE,iwWcMVTqAl,2020-02-03,5
1909,3041,"This is a very useful and helpful app In my opinion, the only thing its missing is video handling You can add pictures and audio to your notes, and I think you should be able to add videos, too",FR,ciIsciXNBF,2020-01-26,5
1910,3333,I love this app c: now I can take a pic of myself without having to hold it like always -.- <3,UE,liaOYCbbPF,2020-02-18,5
1911,3042,"Does almost everything except allowing me to make a quick diagram by hand  But it does allow me to take a pic, and record voice, so that helps",FR,qnzaySWBXM,2020-01-30,5
1912,3361,"I use Dropbox for everything Having this available easily on my phone made checking updates on projects from work to sharing items much easier when Im not at a computer Also makes it easy to get photos from phone to computer since I never seem to move them 

Shameless plus here - works great combined with Ifttt to move post record things on calendar emails contacts via spreadsheet or special folders",UE,sLCnbDMdTG,2020-02-06,5
1913,3335,Has a lot of workouts for being a free app,UE,KeeiXDpfFo,2020-01-20,5
1914,3336,"I love variety of monster to fight,and love the effect of the parking falling down using as a ramp! Good Game!!",UE,AtbJDCmaAx,2020-02-18,5
1915,3337,Fun way to get back in touch with classmates in a time-capsule way!,UE,dUWCFpoank,2020-02-18,5
1916,3338,"Outstanding! Everything u need for ideas in one place. A lot quicker then searching the web, good job fellas!",UE,OCcmpgUjaz,2020-02-20,5
1917,3065,Perfect	Vry gud app for editingplz add some more interesting frame-),FR,hChlqFWOIB,2020-02-14,5
1918,3064,Best gr8	Like it nice good job plz add more frame for free pack,FR,qtyjdkdgzY,2020-02-01,5
1919,3339,Great pictures,UE,rLCofBVBSO,2020-02-01,5
1920,3340,It has some really cool and interesting tattoos,UE,ypwMVGgoUD,2020-02-13,5
1921,3342,Its great for my brother because hes only four so when Disney comes on I can play this for him so hes not bord.,UE,qHkcCTUCsD,2020-01-25,5
1922,3061,Love it	Great app  Which there was a way to multi check pins When editing  (deleting or moving to another board) rather than having to do it one at a time,FR,xeMNLOIhnw,2020-01-24,5
1923,3343,Love this app. You decide how you want your collage. They should add more variety of frames.,UE,sJEiMMgpZI,2020-01-23,5
1924,3059,Hope it had whatsApp to sms though! ,FR,mrXVWhLdbn,2020-01-25,5
1925,3344,I love having all my photos backed up automatically and not having to keep them on my phone,UE,Ktjxtcmpth,2020-02-16,5
1926,3345,"Have been using Google Drive for a few months, paid account - the desktop app was totally unreliable and failed to sync just too often So came back to Dropbox, always syncing smartly and reliably

A bit pricey though - almost twice as expensive as competitions if you want the extra space",UE,kBvfFHsOFG,2020-02-10,5
1927,3347,That moment I figured out I could transfer photos from my iPhone to laptop faster via dropbox than plugging my phone into the USB port,UE,lkopZfZZfy,2020-02-11,5
1928,3348,"Flawless operation - ZERO problems Easy to use - almost effortless New auto-upload of photos and videos is a great &amp useful addition Customer support is second to none (when I did have a question, support answered it before two hours had passed)",UE,lPzVspdDHA,2020-01-21,5
1929,3350,"Convenient! No more lugging the laptop or losing a thumb drive My files are accessible anytime, anyone, from any of my devices or anothers With three full time students in the house the affordable upgrade holds docs, data, music and more! Lots of room available More convenient and more affordable than an external drive",UE,yIpNKhOPNa,2020-02-20,5
1930,3351,Nice UI Keep up the good work!,UE,SlRcLfsSpb,2020-01-26,5
1931,3055,Great application	One of the great application for chat Please just increase the upload limit That will be very useful,FR,LxaVfyEira,2020-01-25,5
1932,3352,I love the new design for iOS 7,UE,hdBPMnMPvR,2020-02-03,5
1933,3353,New interface is great,UE,GHDeFXJyGR,2020-02-15,5
1934,3354,Its a great app especially for iphone users since they cant add storage to their phones but any time u send a email to a friend inviting them to get it they give you more memory,UE,TGKdWXJgPx,2020-02-02,5
1935,3355,"Nice design refresh Looks great 

I love this app Dropbox totally saved me at work I had to email a bunch of large files and the work email system wouldnt take it 

Dropbox worked flawlessly Not only did they get links to download the files, but they could also view content right in their web browser PDFs, Word docs, and videos all were viewable in the browser for them It made presentations a breeze! 

I now use Dropbox for personal use too Love it",UE,ivMAHnJAtH,2020-02-12,5
1936,3358,"My wife and I share a 100GB account, and its amazing! So many things

Automatic photovideo upload, iPhoto import, works with the Mailbox app, shared folders, photo aggregation on the website and mobile, the ability to store files only on the cloud (saves space on my Mac from old files)

and the obvious things like having everything backed up in real-time, and accessibility of my files from anywhere

I could do without it anymore! Remember when we just had computers and hoped they didnt break and lose all our files?

One suggestion if I have automatic photo upload on and download a photo to my phones camera roll (say, for #TBT), dont automatically re-upload it to Camera Imports! Its already in Dropbox, silly And yes, obviously if I use Instagram or some other photo sharing software to doctor it, I know its a different photo and will therefore upload",UE,NeZCnjYQyW,2020-02-12,5
1937,3049,"I tend to provide reviews on the fly and my only wish is that I could edit them through the app 

I also wished that there was a way to respond to replies  One hotel accurately described itself on TripAdvisor but was misleading on its website but I cant point this out",FR,IsRjewExie,2020-02-03,5
1938,3521,"Ive been using advisor for years, and apparently I just now getting around to giving it a review 

Such a huge diversity of focus areas like restaurants, hotels, and attractions along with a huge user base which increases the value of the app exponentially",UE,BIzzUKNiOZ,2020-02-12,5
1939,3360,This is a must have App as you can set it to sync all your pictures and once you take one they are saved in the cloud and also accessible by any other device you have Dropbox installed on and are signed into! One amazing MUST HAVE product and App xx,UE,tyiYWolmfN,2020-02-01,5
1940,3047,Very user friendly Easy to use and easy to be directed Wished for a better gps function,FR,JyyAVdwStH,2020-01-31,5
1941,3045,"Thanks, Evernote, for a great app!  I use it DAILY to keep my (gluten-free, dairy-free) recipes organized!

A tip Please allow me to search ALL my notebooks - helpful to locate an ingredient - rather than searching within each notebook individually

Also, I would love to pay a flat fee to be able to access my notes offline  Thanks",FR,IlYkTgpCav,2020-02-06,5
1942,3043,This has become my main notes program  Wish I could do handwriting on it  Love how can I can put outlook emails in it   Using more than my other note apps in the iPad,FR,SOIvfbkJkJ,2020-02-15,5
1943,3144,Great App for Travelers. Highly recommend it!,UE,fNaTKxRGzg,2020-01-26,5
1944,3145,"A well engineered multipurpose calculator.  If the extensive template library doesnt have what you need you can easily create your own calculators without a steep learning curve. As a repeat customer since the Palm handheld days, I definitely consider this a great value.  Keep up the good work!",UE,rwntBvWhCb,2020-02-18,5
1945,3146,This app has helped me control my phones battery usage.,UE,fCrSasMXLH,2020-02-14,5
1946,3226,Simple enough to use and I love the recurring transactions. No more forgetting and figuring out how to balance my checkbook every month. The other reason I got the app is because it can export to Quickbooks although I have not used that feature yet. The reports are great. Would love to be able to have main categories and sub-categories. Thats the only thing missing in my opinion to make this a truly robust stand-alone financial management app. Keep up the good work!,UE,PSDyJHWVUV,2020-02-13,5
1947,3269,Great way to save!  Thank u,UE,lALgHTWWwt,2020-02-12,5
1948,3224,It guesses is every time! Got all of one direction even Cher Lloyd! I love this app??????,UE,QUCEPPKYEt,2020-02-13,5
1949,3223,"A must-have for students, or anyone who wants to improve their word power!",UE,YUwZfUpUax,2020-02-02,5
1950,3222,Gives hourly weather for the day too!,UE,xIfkZAqCDw,2020-01-28,5
1951,3221,I wanted an App that would separate my videos from my photo library.  I wanted to be able to play my photo slideshow without interruption from annoying videos.  The music stops and you have to start it over. Now the videos are on this app and I can play right through all my pictures.  Love it!,UE,URLIogwEqi,2020-02-14,5
1952,3270,Who doesnt like a good deal every now & then? Usually something for everybody and easy user interface. Pretty thorough app,UE,VGljPdsQxr,2020-02-09,5
1953,3219,"Clinilab Navigator, Lab Tests Online, Medline Plus, and WebMD for more information. Thousands of commonly used abbreviation",UE,xENhgtEvEr,2020-01-20,5
1954,3217,I am a nursing student and this lab reference is the best I have ever seen or used! It has helped me understand the labs so much! I highly recommend the app!!!,UE,lHSEYSQnBP,2020-02-05,5
1955,3216,"I was looking for a good nightstand application and instead found a great app. Separate alarms, separate days, wake to music, slide dimmer. All around great app.",UE,ZsNGIHFFAB,2020-02-01,5
1956,3215,"I am truly amazed at how well this app works..the thing that stands out to me the most is the fact that when I am recording my voice for translation, IT ACTUALLY UNDERSTANDS ME!! I have a very deep voice and I have never had any type of software that was able to take what I said and convert it to the correct version..I am very very very pleased with this app..you should get it ??",UE,qLhVHbGEVj,2020-01-30,5
1957,3271,super convenient and nice with new alerts!,UE,zwpbHKpwJa,2020-02-02,5
1958,3272,Love being able to work on my phone or laptop. My family tree is always up to date.,UE,enLOHSDavd,2020-02-08,5
1959,3213,"This is a great app. Ive used ODB on my iPod Touch and then my iPhone before I got an iPad 2. Each version is more refined. I like the way that the app remembers my choice of Bible version (currently The Message) when I tap on the Scripture for the day. This isnt the case with the iPhone app. One always has to change the version from the default.

There are a couple formatting issue suggestions:

1. The poem at the bottom of the page is almost never formatted like the online website. It would be nice if the lines were stacked and not simply strung out in a row.
2. One of the things Ive always enjoyed are the cover photos. The cover for the current month shows in the upper righthand corner, but there is no way to enlarge it. One would think that a simple double-tap could bring up the cover art full screen?
3. When traveling I dont always have a wifi link, so having issues cached is nice. In those instances I simply use my Bible app (or print version) to get the Scripture for the day. I dont expect (or want) ODB to cache the Scripture from Biblegateway.com on my device, but it would be nice if there was a way in the app set-up to direct the ODB app to my Olivetree app onboard for the Scripture of the day. May be too difficult for what is already an elegant app.

Keep up the good work!",UE,lXZLayqUeS,2020-01-28,5
1960,3242,Love this site it nails every question I have ever asked.very helpful and resourceful.once I found i could download this app for my phone it made it so much more convienant for us.my family goes by it and we love it!,UE,JBRcjBdYML,2020-02-07,5
1961,3212,Great little app to have on phone. Handy for those spur of the moment shopping sprees.  And easy to use to list items also.,UE,EWNHUsjKXQ,2020-01-31,5
1962,3273,"Using for a few days now. Easy to navigate and understand. Love it.
Hope it stays free.",UE,InNxoWAknL,2020-01-30,5
1963,3210,Great app for viewing weather.,UE,ggWHopzKug,2020-02-01,5
1964,3274,"Great app, huge selection of titles, and great free section with plenty of releases semi-monthly/monthly. Only problem is the viewer occaisonally hangs up but not often and restarting the app usually remedies this. Overall, one of the best apps in the entire app store.",UE,ihOxpjVcem,2020-01-30,5
1965,3209,I LOVE this game!!! Please add more options like a curler and much more stuff! I really want there to be a update!!!! PLEASE!!!!!!!!!!!!! Oh and add MORE characters!!!,UE,SmCWsrVtFw,2020-02-03,5
1966,3208,I have been a P90X client for some time now and love the workout!  With the P90X app I now have the option of taking my workout to the gym or with me when I travel. Plus the nutrition journal makes it easier for me to keep track of what I eat during the day. For me it is a great app! Glad I purchased this app!,UE,sJoZZdulEM,2020-01-30,5
1967,3207,"I have Day One on both my iOS devices, and my Mac. It just works beautifully, seamlessly, and smoothly.

Add simple photo function, and youll rule the journal app world. 

Five star!",UE,tFBFPhLSPg,2020-01-24,5
1968,3206,Really like this app. It is a very easy way to journal,UE,OsZkuwjdPA,2020-02-03,5
1969,3275,Love this App!! Gives you locations and deals and everything you need!! Definitely amazing.,UE,sSRNJUkjlt,2020-02-04,5
1970,3205,"Love the app, use it all the time to check shipping activity in Puget Sound. Helpful whether on land or on the water.",UE,diEuExLoCz,2020-02-03,5
1971,3204,"The new release shows what a mature iOS app should look like. It performs incredibly well, while offering most features (if not all) that users could want. Not only is it now offered at a lower price, but there is an option to enhance the application with an upgrade. Since few users need the enhancements, it is a great way to offer them.",UE,TySROHSJHs,2020-01-26,5
1972,3276,LOVE IT.  From excursion with the kids to experiencing new eateries Ive save a lot of money.  I try and take advantage of the huge savings on massages and good.  Its AWESOME!,UE,aJajnmQmNR,2020-02-01,5
1973,3202,"Lots of topics, something for everyone",UE,cehmxFDxNI,2020-02-12,5
1974,3277,Helps with the hard to find SoNGs...,UE,YtUULJjfTk,2020-01-27,5
1975,3227,Best shoe app ever!!!!!!!!!!!!!!!!!!!!!!  Correct dates and prices! Lets me know every thing about the shoe!??,UE,OPvfJsZRLw,2020-02-04,5
1976,3200,Great way to keep up on your crossfit progress.,UE,SgPPdQPnQa,2020-01-23,5
1977,3228,"Excellent addition to the Angry Birds games. Great new features, challenges and visuals. If you are an Angry Birds fan, this is definitely worth it. The new orbit launching is very neat and a nice, innovative twist on the game. Its definitely harder... At least in my opinion, which is a good thing. Get it.",UE,QxnNKnFtMm,2020-02-10,5
1978,3267,Very good!,UE,ELkVVmHVhA,2020-02-14,5
1979,3256,Thanks for the thought & effort that went into creating this app.  Very handy for those of us that love the outdoors & natures transitions.,UE,IhfOaseYbi,2020-01-21,5
1980,3255,"Great app.  No bugs.  Thoughtful, provoking news.",UE,AVOEhevRFd,2020-01-31,5
1981,3254,"I LOVE this app, super easy interface and I use it ALL the time.",UE,PSAZqJYUsL,2020-02-09,5
1982,3258,Travel all d Eastern us and use this frequently to stay abreast of weather conditions,UE,vMrMmTWkjs,2020-01-25,5
1983,3252,"A great app at hands reach. The pronunciation button is a useful tool when unsure of the proper pronunciation of a word. Also, multiple definitions are given to insure you are using the word in its true context.",UE,ItAiYnZtVM,2020-02-07,5
1984,3251,U can read books and u dont even need wifi I luv it! U can also post books that u wrote your self,UE,EznTXpPNFA,2020-02-07,5
1985,3250,"As an author, I definitely nee something like this on the go. Its nice not having to wait until I get home to type the next chapter of my book, and I dont have to carry around my binder full of notebook paper. This is amazing ad extremely convenient!!",UE,RNEdfCzAXT,2020-01-27,5
1986,3249,Love this site.  So much info at your fingertips.  Watched a video on a procedure prior to surgery and it was comforting.  Thanks!,UE,RmIZOWHPHM,2020-01-25,5
1987,3248,"Syncing is a bit tricky at first, but otherwise wonderful. Reading interface is fab!",UE,oSWQrBlmgr,2020-02-13,5
1988,3247,"Makes reading even more fun when you get rewards! Love the convenience of downloading a book and being able to read on my phone, iPad and computer. Extra bonus, its free :)",UE,dNuaMWxDCj,2020-02-06,5
1989,3246,Mint is a great way to get control of your finances. It really helps you reign in your spending and makes you aware of what you spend your money on. I love the trending charts!,UE,SENNGjbsoM,2020-02-08,5
1990,3259,Accurate and easy to use. I highly recommend it.,UE,OiHJENrSyX,2020-02-04,5
1991,3245,Lots of measurements and long term forecasts.,UE,iWBvwHqeCn,2020-02-09,5
1992,3244,"Love this app, use it all the time!  Never a problem or any difficulties.",UE,BkgaIWmoKp,2020-02-05,5
1993,3260,I love this app! No more waiting for checks in the mail. I can take credit cards immediately. Good pricing too,UE,FOxJEMVpDw,2020-02-13,5
1994,3261,My favorite app. It really works! You must try it.,UE,gyUPvDbbjx,2020-02-11,5
1995,3243,"This app is so fantastic, I actually find it even better than the website. It is easy to navigate, easy to modify reservations. There is an option to add it to your calendar and it puts all the information right in your phone calendar. You can invite your co-diners easily through the app (it creates an email for you). A great part is that you can filter your search by 1000 point tables only, by neighborhoods within a city, by distance to you, and so much more. I use this app on a regular basis- so much that Ill make a reservation we just decided to go to so that its easier when we get there! Its such a great app (and business) that I always wonder why some restaurants dont have it!",UE,iggCzCmQlY,2020-01-25,5
1996,3241,Very detailed gps even tracks laps at my local park,UE,ZEAeZoXRoT,2020-01-24,5
1997,3262,Loved it,UE,bGWbUYEHEn,2020-01-21,5
1998,3238,This app is very helpful in my line of business.,UE,hUDonGDWsU,2020-02-01,5
1999,3237,We always use this app as we are always looking for great places to eat. We dont cook a lot so we look for variety in the places we try. This app never disappoints!,UE,xhvzAySSKo,2020-01-27,5
2000,3236,Ive used this app for three seasons! This is the first year that NFL owns it. Ive drafted 8 teams over those years with this app! Very user friendly.,UE,ZKwAmfxbbR,2020-02-14,5
2001,3264,"I just blew $54 to sign up for three months of Weight Watchers because of this ap only to discover that this ap is not nearly as good as the free ap called Lose It! When my Weight Watchers membership expires, I will continue watching my food intake with Lose It!  Meanwhile, I am monitoring my progress using both aps so the transition will be seemless. So far, Im finding that Lose It! is much faster and easier to use.",UE,jkeMnYLUCz,2020-02-14,5
2002,3234,"Many options, easy to use, show it off on instagram and Facebook!",UE,ETDaJJlNpX,2020-01-24,5
2003,3233,This app is great. Presents challenges for all ages. Quick yet stimulating. Only wish there was another level to play cuz its super addictive.,UE,jxdWBJlyoG,2020-02-18,5
2004,3232,I never have to take a foreign language class again!!,UE,rFfmDIUQeD,2020-02-10,5
2005,3231,Love this app dont let me forget Birthdays.,UE,qarkTsnJou,2020-02-03,5
2006,3265,Always get great comments about my photo editing!! Thanks so much!!!,UE,nwgRHPMzYL,2020-01-27,5
2007,3230,"This helps me keep track of all my budgets that Ive set up (groceries, gas, rent, etc) and also has tons of graphs that compare my income vs expenses. Very easy to use and its already helping me save my money.",UE,ScrOZBrpPm,2020-01-21,5
2008,3268,Love this app!  Very accurate. Quick response.,UE,OrozuRhpJz,2020-02-16,5
2009,3199,Without this its literally impossible to play music on my Xbox! Thanks! Happy birthday  ??,UE,MnMQuRsZrg,2020-02-03,5
2010,3278,This is one of my very FAVORITE apps. I tell everyone I know about it. If you are a music lover youll love it. I really like that it even gives the lyrics to the song & shows other songs/ music by the same musician(s). Our children love it too. Its great. Thank you,UE,utWQGsiNgO,2020-02-08,5
2011,3279,"Just great. I like Shazam too, but dont always want my friends to know the cheesy songs Im looking up. I choose this one! :)",UE,gnowfKaNFY,2020-01-26,5
2012,3292,I find this app very useful. It has mechanism and class info that most of the other free programs are missing. You cant do much better (esp for free)!,UE,VhaJRwUvUf,2020-02-06,5
2013,3293,"Great app, always works and is spot on!",UE,PjXWiYvzVK,2020-01-20,5
2014,3294,Good to pass time,UE,ucWEBVaftr,2020-01-28,5
2015,3168,I was shocked to find the app includes overhead clearances and one can filter that down to what they are worried about.  Looks to be very thorough.  I have not yet tried it on the road but I am amazed at what I can find by sitting her in my house.  I am a little concerned about how much functionality I will find in remote locations with no cell service.  Time will tell.  I may have to update my rating when that situation arises which will be in 4 weeks.  Happy camping everyone!,UE,zqaeZCxJfw,2020-02-16,5
2016,3295,Great and handy app. Love how you can listen to the pronunciation.,UE,sGrtxfAnjl,2020-02-19,5
2017,3166,A real lifesaver and eye opener for this iPad newbie.  I learned so much from this app.  Information is well written and easy to understand. Just wish my brain could retain it all for instant recall!,UE,KPTRJgLquO,2020-01-31,5
2018,3165,I love this app because it gives you lots of great ideas for your home.,UE,lSxnrbzbow,2020-02-10,5
2019,3164,Very helpful in planning trip.,UE,lSDklDohcU,2020-02-12,5
2020,3296,I love that this app takes less than ten seconds to let you know where your battery life is!!! I love it.,UE,OAzlqsqhJL,2020-01-25,5
2021,3297,"I love it :) so helpful with how I study! Paperless, and I can study from my phone ANYWHERE!",UE,SNeNVqOuws,2020-01-31,5
2022,3163,Love app easy to use,UE,RSjDWeROoS,2020-02-06,5
2023,3162,"Excellent app, integrates well with Google Reader. A must-have app on all of my iDevices.",UE,ndTwcOVvoa,2020-01-30,5
2024,3161,I was very pleased with this app.  The graphics are excellent and the interface is very easy to use and navigate through.  The quiz options and video are a great bonus feature.  I am really satisfied (especially for the price) and look forward to trying out the other systems software.  Nice Work!,UE,JIFFpBNQFL,2020-02-18,5
2025,3298,"Great weather, eazy to understand.",UE,LekPjQgEDI,2020-01-26,5
2026,3160,"I actually believe this app is totally awesome in helping me prepare for my boards. However, just as the muscle name is given in audio; I wish there was an option hearing all the muscles info in audio. For me, retaining info comes better in audio, activities, and constant quizzing.",UE,ZfRuqebxBa,2020-02-05,5
2027,3159,Well worth it. Great tool for review and on the spur of the moment reference.,UE,lMohWdkleR,2020-02-17,5
2028,3299,Very detailed,UE,YdmgIQBqRi,2020-01-31,5
2029,3157,A must have if you like to cook.  I think it is great!  Have tried a baked chicken wing recipe and was almost like deep fried.  Im from Buffalo NY so I know.  Like being able to save Recipes in recipe box on the app. Get this app.,UE,UORgBhzZNc,2020-02-06,5
2030,3300,"This app made searching very easy, and quick. Get this app",UE,PaZhzYCIup,2020-02-19,5
2031,3156,Helps so much with meal planning and grocery shopping.  Cuts time off of both those activities.,UE,YtZLzmkdUw,2020-02-05,5
2032,3155,"Ive bee using EveryTrail.com for years - loving its ease and look for uploading my rides and embedding the maps on my blog. I used the free app for a long time, until recently on a trip I needed to find a trail and download it to use offline. Enter EveryTrail Pro. This app has practically replaced my GPS unit. I adjust the GPS settings to extend battery life and I can go on epic rides and still have power to text my buddies photos from the trail. I highly recommend it for on the fly trail mapping needs. Worth every penny.",UE,tAUbeilCfT,2020-02-04,5
2033,3154,Simple to use. Works flawlessly.  Loads of books to choose from.  Im a fan.,UE,IBsjMFnkXk,2020-02-11,5
2034,3153,Really like this app. It has been soo very helpful in tracking with everything instantly accessible. It really is amazing. Having previously worked in the weight loss industry for many years. I know that this is the key to planning and losing weight. I am doing well with both.,UE,IDXuNxVtoK,2020-02-17,5
2035,3152,Since signing up Ive lost 10 lbs in 2 weeks its great,UE,cOnmGDIOIU,2020-02-05,5
2036,3151,"This is a great educational app for students, especially the movies! It provides a great visual for abstract content.",UE,KUPdpzatYc,2020-02-10,5
2037,3150,Best replacement app if your laptop is broken!!,UE,uuMiaatOur,2020-01-29,5
2038,3149,"I use this app for completing my required expense report. Stores pics so you can return to them, pics are super clear. Id only wish for a two per page option as the scans come back a full page. Overall, only $2. Hell of an app.",UE,nxExHVNdXJ,2020-01-24,5
2039,3148,This app works wonders. Scans come out very clear and easy to send items. One of my most used apps!,UE,jeEOetBzrj,2020-01-20,5
2040,3147,This is so cool. I love how many different frequencies there are to listen to.,UE,QykzPSrGhg,2020-02-13,5
2041,3170,I love it now i can make people look fat and it is so easy,UE,bhPkFVgLNL,2020-02-19,5
2042,3171,"Intuitive, limitless possibilities. Brings your artistic side out.",UE,xrZpjbfMEb,2020-02-16,5
2043,3172,I love checking in to see the weather forecasts! And its such a beautiful perspective of our planet!!! It takes me outside of my usual local mentality.,UE,xWhnOuzGIN,2020-02-16,5
2044,3173,Its really fun and any age can play it and enjoy it! Will get you busy for a long time!,UE,ccgSQvzGFx,2020-02-15,5
2045,3197,I love this app!  Easy to navigate and easy to post to!   One of my favorites!  :),UE,ZErlfsgKIY,2020-02-17,5
2046,3196,Continues to amaze . . . with information  and views of stellar objects.,UE,bXjAhdGHtW,2020-02-03,5
2047,3195,"Good ,I like it. Is accurate . And high tech",UE,HRsEySeoAw,2020-01-30,5
2048,3280,"Great UI that aggregates so much information into one place, great app! Super intuitive to use.",UE,MUNemJSMjZ,2020-01-31,5
2049,3194,Beautiful display and lots of info instantly,UE,vrytzphzZp,2020-01-20,5
